IDS	gEBV
animal3599	0.17061571776866913
animal1181	1.4263252019882202
animal9806	0.9627073407173157
animal8934	-1.1737408638000488
animal1438	-0.5611688494682312
animal5654	0.6257523894309998
animal4928	1.0204026699066162
animal7000	-0.592301607131958
animal1662	0.10397912561893463
animal4511	-0.39660942554473877
animal543	0.22724658250808716
animal4866	0.6675168871879578
animal2547	1.5642366409301758
animal9120	0.4914603531360626
animal7680	0.43876394629478455
animal5126	0.12926247715950012
animal7382	0.17020221054553986
animal1152	0.577365517616272
animal3191	-1.2921570539474487
animal916	-0.7651968598365784
animal6068	0.03297620266675949
animal8614	0.5070125460624695
animal691	-1.2198855876922607
animal7239	-1.216086745262146
